品牌名,職缺名稱,廠商duty0,廠商duty1,廠商duty2,廠商duty3,廠商duty4,AI推薦1,AI推薦2,AI推薦3,AI推薦4,AI推薦5
小林眼鏡-宜蘭,《前六個月保障薪資：5萬》【小林眼鏡-宜蘭】驗光師,門市／店員／專櫃人員,,,,,PLC／自動控制工程師,智慧製程工程師,生產設備工程師,公路橋梁檢測人員,機構工程師
小林眼鏡-師大路,《前六個月保障薪資：4.8萬》【小林眼鏡-師大路】驗光生,門市／店員／專櫃人員,,,,,PLC／自動控制工程師,智慧製程工程師,水電工,水電工程師,生產設備工程師
小林眼鏡-師大路,《前六個月保障薪資：5萬》【小林眼鏡-師大路】驗光師,門市／店員／專櫃人員,,,,,公路橋梁檢測人員,PLC／自動控制工程師,生產設備工程師,智慧製程工程師,機構工程師
小林眼鏡-廣慈福德,《前六個月保障薪資：4.8萬》【小林眼鏡-廣慈福德】驗光生,門市／店員／專櫃人員,,,,,ISO品保人員,PLC／自動控制工程師,水電工,智慧製程工程師,生產設備工程師
小林眼鏡-廣慈福德,《前六個月保障薪資：5萬》【小林眼鏡-廣慈福德】驗光師,門市／店員／專櫃人員,,,,,PLC／自動控制工程師,公路橋梁檢測人員,生產設備工程師,智慧製程工程師,水電工
小林眼鏡-恆春,【小林眼鏡-恆春】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,調酒師／吧台人員,品管人員,冷熱飲調製人員,智慧製程工程師,神秘客
小林眼鏡-新化,【小林眼鏡-新化】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,品管人員,驗光師,檢驗人員,原料檢驗人員,智慧製程工程師
小林眼鏡-新化,【小林眼鏡-新化】驗光生-薪資4.2萬元起,門市／店員／專櫃人員,,,,,品管人員,智慧製程工程師,檢驗人員,資材人員,驗光師
小林眼鏡-新店安康,《前六個月保障薪資：5萬》【小林眼鏡-新店安康】驗光師,門市／店員／專櫃人員,,,,,智慧製程工程師,品管人員,PLC／自動控制工程師,公路橋梁檢測人員,機構工程師
小林眼鏡-新營,【小林眼鏡-新營】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,驗光師,品管人員,檢驗人員,原料檢驗人員,智慧製程工程師
小林眼鏡-新竹民生,【小林眼鏡-新竹民生】驗光師-4.4萬元起,門市／店員／專櫃人員,,,,,驗光師,品管人員,原料檢驗人員,檢驗人員,智慧製程工程師
小林眼鏡-新竹民生,【小林眼鏡-新竹民生】驗光生-4.2萬元起,門市／店員／專櫃人員,,,,,品管人員,智慧製程工程師,生鮮處理人員,資材人員,木工
小林眼鏡-新竹西大,【小林眼鏡-新竹西大】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,品管人員,驗光師,檢驗人員,原料檢驗人員,智慧製程工程師
小林眼鏡-新竹西大,【小林眼鏡-新竹西大】驗光生-薪資4.2萬元起,門市／店員／專櫃人員,,,,,品管人員,檢驗人員,智慧製程工程師,原料檢驗人員,生鮮處理人員
小林眼鏡-新莊中港,【小林眼鏡-新莊中港】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,品管人員,檢驗人員,驗光師,原料檢驗人員,實驗／化驗人員
小林眼鏡-林口文化,【小林眼鏡-林口文化】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,品管人員,驗光師,檢驗人員,原料檢驗人員,智慧製程工程師
小林眼鏡-桃園寶山,【小林眼鏡-桃園寶山】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,品管人員,驗光師,檢驗人員,原料檢驗人員,智慧製程工程師
小林眼鏡-桃園藝文,《前六個月保障薪資：4.8萬》【小林眼鏡-桃園藝文】驗光生,門市／店員／專櫃人員,,,,,PLC／自動控制工程師,水電工,智慧製程工程師,水電工程師,生產設備工程師
小林眼鏡-桃鶯,【小林眼鏡-桃鶯】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,品管人員,驗光師,檢驗人員,原料檢驗人員,智慧製程工程師
小林眼鏡-桃鶯,【小林眼鏡-桃鶯】驗光生-薪資4.2萬元起,門市／店員／專櫃人員,,,,,品管人員,智慧製程工程師,檢驗人員,資材人員,生鮮處理人員
小林眼鏡-泰山,《前六個月保障薪資：4.8萬》【小林眼鏡-泰山】驗光生,門市／店員／專櫃人員,,,,,PLC／自動控制工程師,智慧製程工程師,水電工,ISO品保人員,生產設備工程師
小林眼鏡-泰山,《前六個月保障薪資：5萬》【小林眼鏡-泰山】驗光師,門市／店員／專櫃人員,,,,,PLC／自動控制工程師,智慧製程工程師,公路橋梁檢測人員,生產設備工程師,機構工程師
小林眼鏡-淡水,【小林眼鏡-淡水】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,國內業務人員,,,,品管人員,驗光師,原料檢驗人員,檢驗人員,智慧製程工程師
小林眼鏡-淡水,【小林眼鏡-淡水】驗光生-薪資4.2萬元起,門市／店員／專櫃人員,國內業務人員,,,,品管人員,資材人員,調酒師／吧台人員,智慧製程工程師,檢驗人員
小林眼鏡-熱河,【小林眼鏡-熱河】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,品管人員,驗光師,檢驗人員,原料檢驗人員,智慧製程工程師
小林眼鏡-竹科,《前六個月保障薪資：4.8萬》【小林眼鏡-竹科】驗光生,驗光師,店長／門市管理人員,門市／店員／專櫃人員,,,PLC／自動控制工程師,水電工,智慧製程工程師,生產設備工程師,水電工程師
小林眼鏡-竹科,《前六個月保障薪資：5萬》【小林眼鏡-竹科】驗光師,驗光師,店長／門市管理人員,門市／店員／專櫃人員,,,PLC／自動控制工程師,生產設備工程師,智慧製程工程師,公路橋梁檢測人員,機構工程師
小林眼鏡-自由,【小林眼鏡-自由】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,驗光師,品管人員,檢驗人員,智慧製程工程師,原料檢驗人員
小林眼鏡-自由,【小林眼鏡-自由】驗光生-薪資4.2萬元起,門市／店員／專櫃人員,,,,,品管人員,智慧製程工程師,驗光師,檢驗人員,PLC／自動控制工程師
小林眼鏡-苗栗,【小林眼鏡-苗栗】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,品管人員,驗光師,檢驗人員,原料檢驗人員,智慧製程工程師
小林眼鏡-苗栗,【小林眼鏡-苗栗】驗光生-薪資4.2萬元起,門市／店員／專櫃人員,,,,,品管人員,智慧製程工程師,檢驗人員,資材人員,原料檢驗人員
小林眼鏡-萬丹,【小林眼鏡-萬丹】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,品管人員,驗光師,原料檢驗人員,檢驗人員,智慧製程工程師
小林眼鏡-蘆洲長榮,【小林眼鏡-蘆洲長榮】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,品管人員,驗光師,檢驗人員,原料檢驗人員,智慧製程工程師
小林眼鏡-西屯太原,【小林眼鏡-西屯太原】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,品管人員,驗光師,檢驗人員,智慧製程工程師,原料檢驗人員
小林眼鏡-西屯太原,【小林眼鏡-西屯太原】驗光生-薪資4.2萬元起,門市／店員／專櫃人員,,,,,品管人員,智慧製程工程師,檢驗人員,調酒師／吧台人員,原料檢驗人員
小林眼鏡-西門町,《前六個月保障薪資：5萬》【小林眼鏡-西門町】驗光師,門市／店員／專櫃人員,,,,,智慧製程工程師,品管人員,公路橋梁檢測人員,ISO品保人員,PLC／自動控制工程師
小林眼鏡-豐原,【小林眼鏡-豐原】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,品管人員,驗光師,原料檢驗人員,檢驗人員,智慧製程工程師
小林眼鏡-路竹,【小林眼鏡-路竹】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,品管人員,驗光師,檢驗人員,智慧製程工程師,原料檢驗人員
小林眼鏡-路竹,【小林眼鏡-路竹】驗光生-薪資4.2萬元起,門市／店員／專櫃人員,,,,,品管人員,智慧製程工程師,資材人員,檢驗人員,驗光師
小林眼鏡-高雄七賢,《前六個月保障薪資：4.6萬》【小林眼鏡-高雄七賢】驗光生-薪資4.2萬元起,門市／店員／專櫃人員,,,,,PLC／自動控制工程師,水電工,ISO品保人員,智慧製程工程師,生產設備工程師
小林眼鏡-高雄七賢,《前六個月保障薪資：4.8萬》【小林眼鏡-高雄七賢】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,PLC／自動控制工程師,公路橋梁檢測人員,智慧製程工程師,品管人員,檢驗人員
小林眼鏡-高雄內惟,【小林眼鏡-高雄內惟】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,餐廚助手,品管人員,實驗／化驗人員,檢驗人員,原料檢驗人員
小林眼鏡-高雄內惟,【小林眼鏡-高雄內惟】驗光生-薪資4.2萬元起,門市／店員／專櫃人員,,,,,餐廚助手,生鮮處理人員,餐飲服務人員,品管人員,其他料理廚師
小林眼鏡-高雄小港,【小林眼鏡-高雄小港】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,品管人員,檢驗人員,驗光師,原料檢驗人員,智慧製程工程師
小林眼鏡-高雄小港,【小林眼鏡-高雄小港】驗光生-薪資4.2萬元起,門市／店員／專櫃人員,,,,,品管人員,檢驗人員,智慧製程工程師,原料檢驗人員,生鮮處理人員
小林眼鏡-高雄榮總,【小林眼鏡-高雄榮總】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,驗光師,品管人員,原料檢驗人員,檢驗人員,神秘客
小林眼鏡-高雄榮總,【小林眼鏡-高雄榮總】驗光生-薪資4.2萬元起,門市／店員／專櫃人員,,,,,資材人員,品管人員,智慧製程工程師,驗光師,PLC／自動控制工程師
小林眼鏡-高雄茄萣,【小林眼鏡-高雄茄萣】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,品管人員,驗光師,檢驗人員,原料檢驗人員,公路橋梁檢測人員
小林眼鏡-高雄茄萣,【小林眼鏡-高雄茄萣】驗光生-薪資4.2萬元起,門市／店員／專櫃人員,,,,,品管人員,調酒師／吧台人員,智慧製程工程師,檢驗人員,原料檢驗人員
小林眼鏡-高雄草衙,【小林眼鏡-高雄草衙】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,品管人員,檢驗人員,驗光師,原料檢驗人員,智慧製程工程師
小林眼鏡-高雄草衙,【小林眼鏡-高雄草衙】驗光生-薪資4.2萬元起,門市／店員／專櫃人員,,,,,品管人員,檢驗人員,智慧製程工程師,調酒師／吧台人員,木工
小林眼鏡-高雄陽明,【小林眼鏡-高雄陽明】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,,,,,品管人員,驗光師,檢驗人員,原料檢驗人員,公路橋梁檢測人員
小林眼鏡-高雄陽明,【小林眼鏡-高雄陽明】驗光生-薪資4.2萬元起,門市／店員／專櫃人員,,,,,品管人員,檢驗人員,智慧製程工程師,原料檢驗人員,資材人員
小林眼鏡-麻豆,【小林眼鏡-麻豆】驗光師-薪資4.4萬元起,門市／店員／專櫃人員,其他醫療從業人員,,,,驗光師,品管人員,神秘客,檢驗人員,木工
小林眼鏡-麻豆,【小林眼鏡-麻豆】驗光生-薪資4.2萬元起,門市／店員／專櫃人員,,,,,品管人員,檢驗人員,驗光師,木工,原料檢驗人員
小林髮廊(中區),員林店-美髮助理【小林髮廊(中區)】,美髮助理,,,,,藥師助理,資訊助理人員,電腦操作／資料輸入,行銷企劃助理,攝影助理
小林髮廊(中區),文心店-專業設計師【小林髮廊(中區)】,髮型設計師,美髮助理,,,,平面設計,室內設計助理,神秘客,廣告設計,工業設計
小林髮廊(中區),沙鹿店-專業設計師【小林髮廊(中區)】,髮型設計師,美髮助理,,,,平面設計,室內設計助理,工業設計,神秘客,廣告設計
小港廠,TOYOTA服務廠-噴漆技術員(小港廠),其他車輛維修人員,塗裝技術人員,噴漆技術人員,,,機械加工技術人員,技術人員,電機設備裝配員,電機技師／工程師,CNC車床人員
小港廠,TOYOTA服務廠-引擎技術員(小港廠),汽車引擎技術人員,其他車輛維修人員,,,,機械加工技術人員,電機設備裝配員,技術人員,電機技師／工程師,CNC車床人員
小港廠,TOYOTA服務廠-服務專員(小港廠),汽車引擎技術人員,其他車輛維修人員,產品設備維修人員,,,生管／助理,機械加工技術人員,倉管／物料管理員,水電工,CNC車床人員
小港廠,TOYOTA服務廠-鈑金技術員(小港廠),鈑金技術人員,其他車輛維修人員,,,,機械加工技術人員,技術人員,電機設備裝配員,電機技師／工程師,CNC車床人員
小港廠,廠務電機維護工程師(小港廠),電機技師／工程師,廠務,,,,電子設備維修人員,冷凍空調技術人員／安裝員,電機維修人員,BIOS工程師,機械加工技術人員
小港廠,營運專員-櫃檯接待｜健身工廠高雄小港廠,門市／店員／專櫃人員,總機／接待／櫃檯人員,售票／收銀人員,,,飯店／旅館櫃檯人員,資材人員,理賠人員,PLC／自動控制工程師,智慧製程工程師
小禾馨新生,禾馨醫療【小禾馨新生】兒科門診護理師,護理師,,,,,聽力師,獸醫／獸醫佐,專科護理師,調酒師／吧台人員,冷熱飲調製人員
小禾馨民權,禾馨醫療【小禾馨民權】兒科門診護理師(備有員工宿舍)(滿期獎勵金50K),護理師,,,,,獸醫／獸醫佐,冷熱飲調製人員,聽力師,飯店／旅館服務人員,調酒師／吧台人員
小禾馨民權,禾馨醫療【小禾馨民權】兒科門診護理師儲備幹部(免費提供員工宿舍)(滿期獎勵金50K),護理師,,,,,專科護理師,獸醫／獸醫佐,醫師,資材主管,客服主管
小米之家西門店,【小米之家西門店】售后前台客服專員,產品設備維修人員,客服工程師,,,,業務助理,國貿助理,秘書,電腦操作／資料輸入,採購助理
小蒙牛,小蒙牛集團-焼肉アニキ-燒肉Aniki新店店(儲備幹部),餐飲服務人員,,,,,調酒師／吧台人員,品管／品保主管,西式廚師,冷熱飲調製人員,店長／門市管理人員
尬鍋台北西門店,【尬鍋台北西門店】餐飲打烊班/外場計時/外場兼職/外場工讀※有意者請速洽鄭店長,餐飲服務人員,,,,,飯店／旅館服務人員,侍酒師,調酒師／吧台人員,冷熱飲調製人員,門市／店員／專櫃人員
